Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2024-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
OECD members,OED,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,18.9320107,19.53612816,20.2741274,22.21139223,22.57645189,22.65364937,22.94048376,23.18039014,24.26567734,24.3935448,25.8478062,25.87848433,25.24973565,25.52189905,26.27203481,25.87863827,24.99616187,24.5435599,24.7048039,27.38786012,27.68844308,27.95053328,26.20740205,27.40075031,26.49781129,25.72484642,25.48661741,25.02476873,24.61970575,25.70003375,26.13988175,26.50657564,26.0558662,26.20963971,25.90475933,25.69197294,27.06324868,29.6312373,29.72313735,28.99414422,28.95649886,28.377094,27.9991512,27.61829822,27.48630466,27.196747,27.16375931,27.42055151,34.63648296,33.26853921,29.94899053,
Oman,OMN,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other small states,OSS,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.78404825,,,,35.66543002,35.94576133,35.7162628,36.95880866,37.02688326,35.61535343,35.91464016,36.80876321,37.90834613,36.66153595,36.88537434,36.26393533,35.49889677,34.78902126,32.183286,32.0147586,31.92440431,32.0021862,32.3802765,33.15716594,31.17670093,31.94485264,29.95323051,30.76580497,30.21428528,36.12026964,,,
Pakistan,PAK,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.75289831,19.22801137,18.99421416,12.77610001,,,,,,,,,,,,,,,,,,,,,,,
Panama,PAN,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.30071141,14.43319125,14.13332619,14.41806821,13.59659887,15.04963434,19.25980413,17.13862571,,
Peru,PER,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,12.65359002,13.16152593,11.74668169,13.60593714,14.23090609,13.2224562,15.66747791,13.33270708,18.76340556,17.39143595,16.4373902,18.30501832,17.41944389,17.03383567,16.93624079,15.85218512,13.21294146,12.97759018,19.45710095,14.56901631,17.15501788,15.30934383,15.43026405,17.50180854,17.0499093,16.62541558,16.92433543,17.81813151,18.42128871,18.24398582,17.61343291,17.77083788,17.38337158,18.02013368,17.07767673,18.14340021,17.82363059,18.48358225,17.82233989,17.62788492,17.9177885,18.95835133,20.51142191,20.56758237,19.18802694,20.15027847,19.88925175,20.66191186,26.90654027,22.84419092,,
Philippines,PHL,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.70719856,14.0269824,14.20697806,13.94199302,,,,,,,15.70434548,16.37615976,16.23981825,16.30398793,15.24835859,16.50757815,14.57462912,13.88809377,13.58159941,14.50948568,13.79368894,13.52119066,13.54548137,13.207152,12.82164777,13.47674112,13.43514901,13.61315757,14.21255932,14.83598371,19.56030292,19.13922922,18.60688933,
Palau,PLW,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.24097621,50.61107073,49.98367826,52.59348575,53.62912873,48.97899321,45.96911725,39.07949857,40.4344404,41.3037156,40.69819686,42.44402893,58.45965099,,,
Papua New Guinea,PNG,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.15174566,30.00166408,29.05209567,29.98479587,27.01565919,24.53863787,25.78411115,27.27953557,24.07696448,29.33112073,30.0470326,26.92309764,22.09391275,,,,,,,,,,,,21.75114939,20.22956707,18.38751176,16.58299181,18.30991129,19.14286595,20.89591536,19.83140044,19.47580592,
Poland,POL,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.97528721,42.02892251,47.7579145,40.61754902,39.22052765,38.70428298,38.31630111,39.84630503,39.70923919,40.62801009,37.99372194,37.06143176,36.79367813,35.1434264,35.94192775,36.81631166,36.91584029,35.06118852,35.26199838,36.07573893,35.26215135,34.33798488,35.03136458,34.49677576,33.37916752,34.19408938,40.94047411,37.43405356,36.25831681,
Pre-demographic dividend,PRE,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,23.71838777,25.93066929,,26.15826446,25.97662559,27.36803861,29.58128,29.07991424,30.80408502,29.51208632,33.5760831,33.6617596,30.13159489,29.79354259,31.15377552,32.32229974,34.73090273,35.87915446,37.24130701,34.97051939,36.77798125,36.79714844,35.83912337,37.24795388,37.09034044,37.25282775,38.08935708,38.54255765,39.82080986,40.4098446,41.39998331,40.114541,39.26316598,40.30294594,43.6779217,43.95590033,44.27092625,44.19802045,45.37380226,47.435428,43.75637012,41.12992961,41.41690714,39.10418576,38.51762956,44.44735146,42.44592636,39.49748125,
Paraguay,PRY,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.27873413,12.36495113,11.48275169,10.8129075,12.5773872,11.83911954,13.08328189,15.7041029,14.36188111,14.00136105,14.82834798,15.42161439,14.46614685,16.13048441,20.35023013,18.4727987,16.74006949,16.53541586,
West Bank and Gaza,PSE,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.149382239,9.642710443,9.367357171,11.57553455,9.468274426,8.490556814,7.878860413,6.665091572,6.978605074,7.442273715,6.943436578,6.684257579,7.465832945,24.61730656,24.46610853,29.23456717,26.16649173,,
Pacific island small states,PSS,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.36913948,27.24214168,28.44853289,29.79871588,30.51253668,29.93021716,30.41791422,31.00732986,31.65153492,35.43391655,36.44489111,,
Post-demographic dividend,PST,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,18.98521914,19.53737768,20.35567969,22.29991601,22.66734858,22.70225058,23.03469249,23.17667835,24.369385,24.50494718,25.50260771,25.67844926,25.07664433,25.46993319,26.30871479,25.87068128,25.05225534,24.71315045,24.97697066,27.98099554,28.23751641,28.52078541,26.50322693,27.65112833,26.53906776,25.72961165,25.71364043,25.10788824,24.6903874,25.38723146,25.79232877,26.19935791,25.79489501,25.95903238,25.67279549,25.47987004,26.77220431,29.5228381,29.58117616,28.96176849,28.95614097,28.28713454,27.94631406,27.62109051,27.41984369,27.12123559,27.04064003,27.25749975,34.89953858,33.48514231,30.09556712,
French Polynesia,PYF,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,ROU,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,39.78515312,31.81330767,27.50487837,28.82980027,41.54373089,42.4326258,40.62832801,36.58809802,39.99625,33.34421261,32.89078452,38.24819213,29.89843181,29.7690932,27.62068694,26.88953871,29.88615731,31.88336481,34.30534191,34.3930182,33.16273594,31.80916981,31.5166509,31.17697086,31.03064576,31.46693951,32.79392029,32.04803842,34.99724239,34.83769275,33.65641848,32.29728135,32.0272912,32.44298947,33.01381137,32.22530449,31.5967679,32.54017012,33.69115617,38.10446479,37.09991457,36.85725161,
Russia,RUS,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.04789194,11.56404931,,,25.04153637,20.2861006,21.1628915,22.7585313,22.53524768,23.04630639,21.57384267,19.94809986,19.50054141,23.00653269,21.53216676,32.10897472,27.377239,23.34996839,24.19585513,24.60618998,26.46175398,30.64765052,31.02844675,30.71030517,28.94414784,29.61402978,35.29981859,30.54557614,31.75251902,
Rwanda,RWA,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.664609,12.48160995,14.96513553,,,,,,,,,,,,,,,,,,,,,,17.41760722,16.93301575,18.45967375,18.67275322,18.68625536,19.34594874,21.52992291,,,
South Asia,SAS,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,8.732911915,10.11237211,10.62936619,10.5053165,11.2699439,12.31444775,11.70247812,11.37603387,11.96334341,12.07989122,13.1462003,14.38548928,15.34055076,15.76721892,15.52526356,15.97622228,15.82134253,15.71336415,15.44423976,15.42919756,14.96168798,14.681061,14.48892972,15.40890846,15.15545322,15.45887164,15.39985797,15.20711424,15.62678661,15.12041803,14.71511314,14.80004313,14.90477308,14.98497713,16.97319083,16.68725837,16.22543072,14.55119679,15.81567698,16.17189372,14.62178495,14.89916141,14.94664932,15.19556285,15.05606363,,,,,
Saudi Arabia,SAU,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.43463253,23.01172863,25.64149051,25.88875384,28.56435223,31.50600303,27.88221519,26.93560791,28.06098487,28.3126534,33.43527547,28.11745925,24.55641169,
Sudan,SDN,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.773109306,7.589582421,,,,,,,,,,15.66586798,14.13049154,,11.63524738,11.5190199,11.43186003,10.71172527,9.726241526,,,,,,,
Senegal,SEN,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.29889929,18.31007183,19.78790594,19.84713371,21.2330009,20.94592269,19.58885279,23.2604407,
Singapore,SGP,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,14.99584453,13.84239486,13.20978225,15.18716266,15.48982231,16.41268987,15.35659363,15.41539742,15.32300461,17.85384818,16.17659176,16.50901256,18.787263,17.95275899,22.65685562,27.0035895,18.97728528,17.55384653,17.0656937,17.87815051,16.54141182,14.5757232,10.91817896,11.92640722,16.1647169,13.63137375,15.72191373,14.77239705,15.71673175,18.16943219,16.14562871,15.93718239,14.39210422,12.5938427,13.05689223,12.14898848,14.50491638,14.30398892,12.41280433,12.77265225,12.38396238,12.37533787,13.15106559,15.92552594,14.44264167,14.30532197,14.69125514,14.14285017,25.72187236,16.37550965,15.13577767,
Solomon Islands,SLB,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.99905528,25.29292397,30.50067301,30.16026715,30.67406767,29.7449483,30.23437675,27.57695672,28.98463776,31.9131436,31.0882899,27.05163159,
Sierra Leone,SLE,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.99167582,14.23610382,15.02003275,22.97001654,20.22237458,17.34459904,19.61775663,20.47557491,22.52952989,20.54227225,22.75157073,25.85330214,24.14581156,24.88987262,22.9022054,22.99581282,22.76971752,22.76329409,23.20790377,24.8439899,24.72709385,24.7593666,33.94460698,29.50748438,,
San Marino,SMR,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.95729695,31.49631797,33.27181819,30.15998632,29.30336633,30.44565541,30.71486074,36.07234726,37.29068985,41.79178203,44.65081697,46.03208676,45.62357267,45.23776454,44.98771725,43.29538884,44.36578699,44.15482823,47.44033688,44.07404953,,
Somalia,SOM,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000125496,0.000130436,0.000127256,0.000199408,,,
Serbia,SRB,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.38044173,35.88251759,35.87923275,36.56107909,35.46216805,36.89340259,40.79431207,42.69486608,40.66926761,39.2141143,37.60843682,36.68430998,37.37342187,44.54471774,39.52572492,37.27400932,
Sub-Saharan Africa (excluding high income),SSA,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,SSD,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small states,SST,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.64539036,,,,33.70986789,34.03625882,33.50970037,34.58622457,34.69129262,33.15439954,33.44137034,34.23709862,35.06377292,33.71499994,34.01284225,33.50923983,32.81942212,32.3916145,30.4488979,30.42177173,30.35637615,30.47543942,30.7974562,31.5149197,29.99508366,30.68179191,29.06579198,29.88203334,29.51943834,35.40053505,,,
Sao Tome and Principe,STP,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,SUR,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,SVK,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.9179292,52.10400341,45.03408984,43.74256954,46.93224207,52.14232357,43.75661273,44.13581752,39.4497349,37.13859852,38.40834499,36.96584854,34.86044566,34.82069698,41.91677112,39.49261387,38.97509127,39.17420783,40.10478839,40.15887913,40.80539826,40.49618805,37.16636319,37.29450848,38.14549875,42.50245268,43.09239285,39.84571147,
Slovenia,SVN,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.18033631,33.40206423,33.34402618,,,,,,,,41.85314933,41.66783305,41.03651528,41.39366934,39.92032689,36.98065283,38.15180145,42.57762538,43.32504242,44.81742401,43.3548205,53.73439969,44.56018197,43.04601584,41.20410599,38.9531142,37.78083915,37.66858787,45.67125226,43.42760667,40.57231056,
Sweden,SWE,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,23.00771148,22.94949049,24.16914371,24.52370918,26.64596044,29.70679797,31.87809775,33.47638628,33.68261039,36.43455521,37.10093162,38.89310465,37.68328112,38.80508073,37.31783337,35.74166925,34.53423465,33.98712264,35.17386978,36.62807338,39.70759515,44.21656458,41.94829968,42.58535232,40.12131255,38.31621541,37.47415701,36.42292715,34.53466996,33.23915389,33.62798345,33.70474609,32.7152485,33.0994154,31.97876904,31.18154564,31.54681086,33.76712388,33.05952768,32.23856295,32.84477033,33.56713146,33.01510495,32.13450629,31.9472955,31.63598405,31.70550914,31.23071265,34.75754276,32.78224708,31.66065232,
Eswatini,SWZ,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.02787412,16.35083384,16.91051528,19.10874858,19.80977664,19.58045682,20.88210536,22.24948911,21.47486251,26.03593118,25.89524013,24.68696291,22.22328246,22.33025604,,24.51457476,25.69906304,27.11558431,27.4389072,26.6327402,25.96522,27.06746642,24.39344821,,
Sint Maarten (Dutch part),SXM,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,40.60129307,41.47939568,43.36805191,42.31252345,44.45428918,,,,45.55079605,44.44477225,44.02860877,48.36586275,47.29269578,43.31064682,41.75402721,40.53182918,,,,,28.65332729,31.7796816,30.44764554,24.61714608,26.48020537,28.30046024,26.4710767,27.03158391,27.72498463,28.15609458,28.03292314,30.3323895,29.98130514,31.28315941,29.09579414,44.23325651,,,
Syrian Arab Republic,SYR,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.67248158,20.42189098,,,26.27466579,24.9020591,25.40084653,26.49137625,26.20347794,26.75020385,25.57597158,,,27.29071388,27.41545671,33.9905941,30.34840769,27.16789947,27.51376302,27.6595575,28.71616032,30.07793977,30.59363357,30.70625832,29.97920474,30.99966011,34.76407154,31.37630001,32.9622301,
Togo,TGO,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.305699148,10.5376712,11.51253841,11.64444323,9.604491893,10.54341346,10.24741836,10.80804638,12.51725385,12.83026789,11.55464623,12.92537568,13.61052906,11.51213839,13.62918884,13.39636702,14.40350597,13.49171276,16.15557542,
Thailand,THA,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,12.48383313,11.92165709,10.33488516,12.52357462,13.04675302,12.31053261,13.02990546,13.97334083,15.36373833,15.42764155,16.33757879,16.18347219,16.34651359,17.0144814,16.31220105,14.90145899,13.10196678,12.51459315,11.77777441,11.66009372,11.50328116,11.33771687,11.22488202,10.80686853,11.18508931,13.23199535,16.45603059,19.54922788,13.50392124,15.74345695,20.19145549,14.85436669,15.49155952,15.31498103,15.06489621,16.55114139,17.0589483,18.41180589,17.41141537,19.41745836,18.62161962,19.09372653,19.30478212,18.68254991,18.92919635,18.3813209,18.34251413,17.92148697,22.0862468,24.33389276,21.50242941,
Tajikistan,TJK,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.35882181,10.00758364,8.955336654,9.481589828,,11.16845886,13.74744215,,,,,,,,,,,,,,,,,12.45728957,10.69107156,
Turkmenistan,TKM,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.47866989,25.70419496,25.65805675,26.45646813,26.59036881,28.42934705,28.44641557,27.8787199,27.64027854,27.49260695,30.78661004,27.33104659,28.28440112,
Timor-Leste,TLS,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.6080309,70.6068505,78.15012993,62.9205961,67.36081209,73.05564087,69.58068583,56.58072123,56.57026523,49.17891787,52.18607346,41.23039981,52.55651309,
Middle East & North Africa (IDA & IBRD countries),TMN,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4415381,22.32696157,21.96031013,23.92876757,26.055583,23.35231425,24.28122333,24.65315227,,,,,,,,,,,,,,
Tonga,TON,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.72047398,30.45490662,30.26289603,31.16328865,31.86577317,31.37128318,30.27719851,32.90496449,,,
South Asia (IDA & IBRD),TSA,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,8.732911915,10.11237211,10.62936619,10.5053165,11.2699439,12.31444775,11.70247812,11.37603387,11.96334341,12.07989122,13.1462003,14.38548928,15.34055076,15.76721892,15.52526356,15.97622228,15.82134253,15.71336415,15.44423976,15.42919756,14.96168798,14.681061,14.48892972,15.40890846,15.15545322,15.45887164,15.39985797,15.20711424,15.62678661,15.12041803,14.71511314,14.80004313,14.90477308,14.98497713,16.97319083,16.68725837,16.22543072,14.55119679,15.81567698,16.17189372,14.62178495,14.89916141,14.94664932,15.19556285,15.05606363,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,TTO,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.86162666,24.90033754,22.09936911,22.6183445,22.6525129,29.50597759,24.51236743,26.4320498,33.0138554,30.697681,27.32372316,28.32806796,29.28906662,30.86428253,33.31764265,33.2881054,32.7548794,30.47970654,32.89953799,,,,
Tunisia,TUN,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,19.62529274,21.48006601,21.66946634,23.55575973,23.69891361,26.52037045,27.12669592,28.33675565,26.33243892,26.40557424,30.55116144,30.77750922,30.96032687,30.1939216,31.22730574,29.573258,30.57524883,31.86790269,30.41227105,29.44183958,27.65690438,28.43688195,28.04449278,28.37471704,28.01644787,25.12356495,24.91350317,24.9366177,25.02123438,24.83273694,25.66897256,25.36977147,25.77545477,26.15103532,25.85201568,26.17212646,27.32499656,27.88425487,26.73852499,32.90453332,33.76412302,,,,,,,,,,,
Turkey,TUR,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,14.90833622,15.13736264,12.2831787,14.22587651,14.07920311,15.92350658,16.05664075,18.72142831,18.2407372,15.72585749,,16.75272189,17.53731174,16.7269308,13.66913799,14.44355671,14.43990884,14.98504997,15.29564682,19.23330417,18.86738957,22.93519076,21.93510539,20.95549371,25.17318751,27.57098489,21.84892992,,,,,,,,,,30.34016724,35.56781454,32.87628246,30.33876653,29.58029221,29.12136214,29.37757842,28.88192628,30.64548774,31.73224235,33.54365048,35.57163753,34.06824468,30.94041219,29.67046246,
Tuvalu,TUV,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.35182589,13.19308239,14.37604743,14.01790764,14.83107431,16.07944415,14.87007795,13.36885315,15.73865328,14.5748626,,14.2926516,15.12593583,16.84689913,
Uganda,UGA,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.76110983,11.31306442,11.25804429,11.83576411,13.51507376,13.67172908,15.58838094,16.94243548,
Ukraine,UKR,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.17065056,25.94777662,26.70192968,27.96361464,28.64131916,31.83759202,34.7943585,35.43531357,33.53854183,35.70303961,39.26077196,39.54395249,36.87631284,39.5379742,38.68159408,43.54070004,37.36875322,33.50441672,33.60620644,33.40871911,33.05743893,37.20920478,33.26157448,57.89476618,
Upper middle income,UMC,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,URY,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,24.95267596,15.92113008,21.92591933,22.51295664,22.92994682,21.82065431,21.47003831,18.14047274,20.18242159,23.76979069,27.78540179,24.63924285,24.49648833,23.86811846,24.13085982,23.14484464,22.43980614,22.87255219,21.91303257,23.36104697,25.03210263,28.888046,30.17345876,27.10395535,27.8050542,26.31559472,26.08158536,26.44237976,26.55093188,27.27020301,27.89109917,27.912726,26.59172531,26.55718215,26.64358102,26.0616997,24.98316582,28.20026654,28.25187239,27.7352833,28.8425661,29.27038879,29.58089275,29.57587209,35.22102491,31.24809832,31.91342507,32.06737014,34.62017757,,,
